path,start,end,index,caption,video_id,video_rank
output/frames/4400/img_001850.jpg,1850,2240,1850,"C reaches into the garden, pulling out a bunch of green plants with their roots. C then cuts the plants with a pair of scissors, continuing to remove them from the garden. C walks towards a woman standing nearby, who is watching C's actions.",4400,436
output/frames/4400/img_002090.jpg,1850,2240,2090,"C reaches into the garden, pulling out a bunch of green plants with their roots. C then cuts the plants with a pair of scissors, continuing to remove them from the garden. C walks towards a woman standing nearby, who is watching C's actions.",4400,436
output/frames/4438/img_003706.jpg,3706,3893,3706,"C holds a metal bowl in their left hand and uses a sponge to scrub it in the sink. They continue scrubbing the bowl, then rinse it under running water. C then places the bowl back in the sink.",4438,441
output/frames/4485/img_002699.jpg,2699,2932,2699,"C opens a plastic container filled with various items, including colorful beads and small toys, and begins sorting through them. C picks up a blue box and examines its contents, then places it back in the container. C continues to organize the items, moving them around the table.",4485,446
output/frames/4485/img_004475.jpg,4475,4999,4475,C picks up a book and begins to cut out a piece of paper with scissors. C then places the scissors down and picks up a glue gun to apply glue to the paper.,4485,446
output/frames/4485/img_004715.jpg,4475,4999,4715,C picks up a book and begins to cut out a piece of paper with scissors. C then places the scissors down and picks up a glue gun to apply glue to the paper.,4485,446
output/frames/4485/img_004955.jpg,4475,4999,4955,C picks up a book and begins to cut out a piece of paper with scissors. C then places the scissors down and picks up a glue gun to apply glue to the paper.,4485,446
output/frames/4508/img_002727.jpg,2727,2937,2727,"C picks up a piece of palm leaf and begins to chop it with a knife. C continues to chop the palm leaf, creating a pile of chopped pieces on the ground. C then picks up another piece of palm leaf and begins to chop it.",4508,447
output/frames/4520/img_002658.jpg,2658,2856,2658,"C opens a cabinet under the kitchen counter, retrieves a plastic container, and places it on the counter. C then reaches for a small container from the cabinet, opens it, and takes out a small item. C places the item on the counter and closes the cabinet.",4520,449
output/frames/4562/img_000536.jpg,536,734,536,C places the knife on the cutting board and begins to cut the mango into smaller pieces. They then transfer the diced mango into a green colander. C picks up the colander and begins to transfer the mango pieces into a bowl.,4562,453
output/frames/4562/img_003978.jpg,3978,4177,3978,"C cuts the meat on the cutting board with a knife. C continues to chop the meat, carefully slicing it into smaller pieces. C then places the chopped meat into a pot on the stove.",4562,453
output/frames/4568/img_004120.jpg,4120,4556,4120,"C kneads the dough on the table, using their hands to press and shape it. They then pick up a piece of dough and place it into a container. C continues to knead the dough, ensuring it is well mixed and smooth.",4568,454
output/frames/4568/img_004360.jpg,4120,4556,4360,"C kneads the dough on the table, using their hands to press and shape it. They then pick up a piece of dough and place it into a container. C continues to knead the dough, ensuring it is well mixed and smooth.",4568,454
output/frames/4580/img_001750.jpg,1750,1999,1750,C picks up a green leaf from the table and examines it closely. C then places the leaf back on the table and continues to work on a larger leaf shape. C begins to arrange the leaves in a pattern on the table.,4580,456
output/frames/4580/img_001990.jpg,1750,1999,1990,C picks up a green leaf from the table and examines it closely. C then places the leaf back on the table and continues to work on a larger leaf shape. C begins to arrange the leaves in a pattern on the table.,4580,456
output/frames/4580/img_002500.jpg,2500,2749,2500,"C carefully folds a green felt leaf, ensuring the edges are neatly aligned. They then place the folded leaf onto a larger green leaf, creating a layered effect. With focused attention, C continues to assemble the craft, adding more leaves to the growing pattern.",4580,456
output/frames/4580/img_002740.jpg,2500,2749,2740,"C carefully folds a green felt leaf, ensuring the edges are neatly aligned. They then place the folded leaf onto a larger green leaf, creating a layered effect. With focused attention, C continues to assemble the craft, adding more leaves to the growing pattern.",4580,456
output/frames/4628/img_000481.jpg,481,675,481,"C sits on the floor, holding a measuring tape and carefully measuring the length of a wooden beam. They then place the tape down and begin to examine the wood, possibly checking for any imperfections or ensuring it's the correct size for their project. C continues to work, focusing on the wood and their measurements.",4628,458
output/frames/4628/img_000601.jpg,481,675,601,"C sits on the floor, holding a measuring tape and carefully measuring the length of a wooden beam. They then place the tape down and begin to examine the wood, possibly checking for any imperfections or ensuring it's the correct size for their project. C continues to work, focusing on the wood and their measurements.",4628,458
output/frames/4628/img_003300.jpg,3300,3461,3300,"C picks up a piece of wood and places it on the floor next to a wooden structure. C then moves the wood slightly to the right, adjusting its position. C continues to work on the wood, moving it around the structure.",4628,458
output/frames/4643/img_000168.jpg,168,327,168,"Caption: I'm walking my dog on a leash along a quiet street, the dog happily trotting beside me. The sidewalk is smooth and the grassy area on the side is a bit patchy, but it's a peaceful morning. I'm enjoying the simple pleasure of a walk with my furry companion.",4643,459
output/frames/4643/img_002789.jpg,2789,3038,2789,"C walks down the street, holding the leash of a golden retriever. The dog stops and begins to sniff the grass, then walks back to the sidewalk. C continues walking, the dog following closely behind.",4643,459
output/frames/4643/img_003029.jpg,2789,3038,3029,"C walks down the street, holding the leash of a golden retriever. The dog stops and begins to sniff the grass, then walks back to the sidewalk. C continues walking, the dog following closely behind.",4643,459
output/frames/4654/img_001000.jpg,1000,1293,1000,"C stands at the kitchen counter, watching the two pots on the stove. The colorful vegetables in the frying pan are sizzling, while the other pot contains a liquid with a wooden spoon. C's hands rest on the counter, and they appear to be waiting for the cooking to be completed.",4654,460
output/frames/4654/img_001240.jpg,1000,1293,1240,"C stands at the kitchen counter, watching the two pots on the stove. The colorful vegetables in the frying pan are sizzling, while the other pot contains a liquid with a wooden spoon. C's hands rest on the counter, and they appear to be waiting for the cooking to be completed.",4654,460
output/frames/4654/img_001750.jpg,1750,2078,1750,C stirs the vegetables in the pan with a wooden spoon. They then turn off the heat on the stove. C picks up a spoon from the counter and places it in the pan.,4654,460
output/frames/4654/img_001990.jpg,1750,2078,1990,C stirs the vegetables in the pan with a wooden spoon. They then turn off the heat on the stove. C picks up a spoon from the counter and places it in the pan.,4654,460
output/frames/4654/img_003914.jpg,3914,4081,3914,"C places a pot of cooked vegetables into the sink. They then reach for a white colander, placing it into the sink. C then picks up a white bowl and places it on the counter.",4654,460
output/frames/4654/img_004082.jpg,4082,4345,4082,"C is cooking on the stove, stirring a pot of soup with a wooden spoon. They then pick up a pan of chopped vegetables and pour them into the soup. C continues to stir the mixture, ensuring the vegetables are well combined with the soup.",4654,460
output/frames/4654/img_004322.jpg,4082,4345,4322,"C is cooking on the stove, stirring a pot of soup with a wooden spoon. They then pick up a pan of chopped vegetables and pour them into the soup. C continues to stir the mixture, ensuring the vegetables are well combined with the soup.",4654,460
output/frames/4665/img_004490.jpg,4490,4691,4490,"C walks into the house, approaching a wooden beam that is leaning against the wall. C reaches out and adjusts the beam, ensuring it is properly aligned. C then begins to work on the wooden beam, using a drill to secure it in place.",4665,462
output/frames/4668/img_001401.jpg,1401,1564,1401,"C reaches for a book on the floor, then picks it up and places it on the shelf. C then moves to another book on the floor and picks it up, placing it on the shelf as well. C continues to organize the books on the shelf, arranging them neatly.",4668,463
