path,start,end,index,caption,video_id,video_rank
output/frames/0007/img_000000.jpg,0,236,0,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000015.jpg,0,236,15,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000030.jpg,0,236,30,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000045.jpg,0,236,45,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000060.jpg,0,236,60,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000075.jpg,0,236,75,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000090.jpg,0,236,90,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000105.jpg,0,236,105,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000120.jpg,0,236,120,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000135.jpg,0,236,135,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000150.jpg,0,236,150,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000165.jpg,0,236,165,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000180.jpg,0,236,180,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000195.jpg,0,236,195,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000210.jpg,0,236,210,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000225.jpg,0,236,225,"C holds a dirty dish in the sink and begins to scrub it with a sponge. C continues to scrub the dish, moving the sponge back and forth across the surface. C then rinses the dish under the running water from the faucet.",0007,0
output/frames/0007/img_000237.jpg,237,424,237,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000252.jpg,237,424,252,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000267.jpg,237,424,267,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000282.jpg,237,424,282,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000297.jpg,237,424,297,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000312.jpg,237,424,312,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000327.jpg,237,424,327,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000342.jpg,237,424,342,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000357.jpg,237,424,357,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000372.jpg,237,424,372,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000387.jpg,237,424,387,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000402.jpg,237,424,402,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000417.jpg,237,424,417,C places a dish in the sink and begins to wash it with their hands. They then reach for a container and pour some liquid into the sink.,0007,0
output/frames/0007/img_000425.jpg,425,770,425,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000440.jpg,425,770,440,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000455.jpg,425,770,455,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000470.jpg,425,770,470,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000485.jpg,425,770,485,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000500.jpg,425,770,500,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000515.jpg,425,770,515,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000530.jpg,425,770,530,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000545.jpg,425,770,545,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000560.jpg,425,770,560,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000575.jpg,425,770,575,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000590.jpg,425,770,590,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000605.jpg,425,770,605,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000620.jpg,425,770,620,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000635.jpg,425,770,635,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000650.jpg,425,770,650,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000665.jpg,425,770,665,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000680.jpg,425,770,680,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000695.jpg,425,770,695,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000710.jpg,425,770,710,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
output/frames/0007/img_000725.jpg,425,770,725,"C picks up a black container from the sink and begins to wash it with their hands. They continue to scrub the container, ensuring that all the dirt is removed. After a few seconds, C sets the container down on the counter.",0007,0
