path,start,end,index,caption,video_id,video_rank
output/frames/4997/img_004590.jpg,4590,4793,4590,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004591.jpg,4590,4793,4591,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004592.jpg,4590,4793,4592,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004593.jpg,4590,4793,4593,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004594.jpg,4590,4793,4594,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004595.jpg,4590,4793,4595,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004596.jpg,4590,4793,4596,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004597.jpg,4590,4793,4597,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004598.jpg,4590,4793,4598,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004599.jpg,4590,4793,4599,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004600.jpg,4590,4793,4600,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004601.jpg,4590,4793,4601,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004602.jpg,4590,4793,4602,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004603.jpg,4590,4793,4603,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004604.jpg,4590,4793,4604,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004605.jpg,4590,4793,4605,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004606.jpg,4590,4793,4606,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004607.jpg,4590,4793,4607,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004608.jpg,4590,4793,4608,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004609.jpg,4590,4793,4609,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004610.jpg,4590,4793,4610,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004611.jpg,4590,4793,4611,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004612.jpg,4590,4793,4612,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004613.jpg,4590,4793,4613,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004614.jpg,4590,4793,4614,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004615.jpg,4590,4793,4615,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004616.jpg,4590,4793,4616,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004617.jpg,4590,4793,4617,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004618.jpg,4590,4793,4618,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004619.jpg,4590,4793,4619,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004620.jpg,4590,4793,4620,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004621.jpg,4590,4793,4621,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004622.jpg,4590,4793,4622,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004623.jpg,4590,4793,4623,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004624.jpg,4590,4793,4624,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004625.jpg,4590,4793,4625,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004626.jpg,4590,4793,4626,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004627.jpg,4590,4793,4627,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004628.jpg,4590,4793,4628,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004629.jpg,4590,4793,4629,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004630.jpg,4590,4793,4630,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004631.jpg,4590,4793,4631,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004632.jpg,4590,4793,4632,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004633.jpg,4590,4793,4633,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004634.jpg,4590,4793,4634,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004635.jpg,4590,4793,4635,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004636.jpg,4590,4793,4636,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004637.jpg,4590,4793,4637,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004638.jpg,4590,4793,4638,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004639.jpg,4590,4793,4639,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004640.jpg,4590,4793,4640,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004641.jpg,4590,4793,4641,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004642.jpg,4590,4793,4642,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004643.jpg,4590,4793,4643,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004644.jpg,4590,4793,4644,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004645.jpg,4590,4793,4645,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004646.jpg,4590,4793,4646,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004647.jpg,4590,4793,4647,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004648.jpg,4590,4793,4648,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004649.jpg,4590,4793,4649,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004650.jpg,4590,4793,4650,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004651.jpg,4590,4793,4651,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004652.jpg,4590,4793,4652,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004653.jpg,4590,4793,4653,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
output/frames/4997/img_004654.jpg,4590,4793,4654,C picks up a plate from the counter and places it on the sink. C then picks up a cup and places it on the counter. C walks to the sink and begins to wash the cup.,4997,496
